dataset_group,file_name,structure_name,metal_guess,redox_state_guess,monomer_guess,ts_label_guess,atom_index,element,atom_role,notes
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,56,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,57,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,58,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,59,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,60,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,61,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,62,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,63,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,64,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,65,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,66,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,67,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,68,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,69,H,,
catalysts,Ti-salfen-ox.out,Ti-salfen-ox,Ti,ox,,,70,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,1,Fe,ferrocene_Fe,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,2,O,alkoxide_O,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,3,O,phenoxy_O,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,4,N,donor_N,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,5,C,ferrocene_C,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,6,C,ferrocene_C,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,7,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,8,C,ferrocene_C,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,9,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,10,C,ferrocene_C,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,11,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,12,C,ferrocene_C,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,13,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,14,C,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,15,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,16,C,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,17,C,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,18,C,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,19,C,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,20,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,21,C,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,22,C,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,23,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,24,C,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,25,C,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,26,C,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,27,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,28,O,alkoxide_O,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,29,O,phenoxy_O,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,30,N,donor_N,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,31,C,ferrocene_C,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,32,C,ferrocene_C,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,33,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,34,C,ferrocene_C,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,35,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,36,C,ferrocene_C,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,37,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,38,C,ferrocene_C,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,39,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,40,C,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,41,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,42,C,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,43,C,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,44,C,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,45,C,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,46,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,47,C,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,48,C,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,49,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,50,C,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,51,C,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,52,C,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,53,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,54,Ti,metal_center,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,55,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,56,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,57,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,58,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,59,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,60,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,61,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,62,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,63,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,64,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,65,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,66,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,67,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,68,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,69,H,,
catalysts,Ti-salfen-red.out,Ti-salfen-red,Ti,red,,,70,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,1,C,ferrocene_C,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,2,C,ferrocene_C,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,3,C,ferrocene_C,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,4,C,ferrocene_C,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,5,C,ferrocene_C,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,6,Fe,ferrocene_Fe,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,7,C,ferrocene_C,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,8,C,ferrocene_C,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,9,C,ferrocene_C,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,10,C,ferrocene_C,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,11,C,ferrocene_C,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,12,O,alkoxide_O,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,13,C,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,14,O,phenoxy_O,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,15,C,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,16,C,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,17,C,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,18,C,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,19,C,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,20,C,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,21,O,phenoxy_O,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,22,C,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,23,C,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,24,C,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,25,C,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,26,C,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,27,C,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,28,O,alkoxide_O,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,29,C,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,30,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,31,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,32,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,33,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,34,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,35,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,36,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,37,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,38,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,39,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,40,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,41,S,donor_S,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,42,S,donor_S,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,43,C,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,44,C,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,45,C,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,46,Ti,metal_center,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,47,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,48,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,49,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,50,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,51,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,52,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,53,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,54,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,55,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,56,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,57,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,58,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,59,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,60,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,61,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,62,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,63,C,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,64,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,65,H,,
catalysts,Ti-thiolfan-star-ox.out,Ti-thiolfan-star-ox,Ti,ox,,,66,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,1,C,ferrocene_C,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,2,C,ferrocene_C,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,3,C,ferrocene_C,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,4,C,ferrocene_C,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,5,C,ferrocene_C,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,6,Fe,ferrocene_Fe,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,7,C,ferrocene_C,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,8,C,ferrocene_C,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,9,C,ferrocene_C,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,10,C,ferrocene_C,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,11,C,ferrocene_C,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,12,O,alkoxide_O,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,13,C,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,14,O,phenoxy_O,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,15,C,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,16,C,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,17,C,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,18,C,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,19,C,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,20,C,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,21,O,phenoxy_O,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,22,C,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,23,C,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,24,C,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,25,C,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,26,C,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,27,C,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,28,O,alkoxide_O,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,29,C,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,30,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,31,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,32,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,33,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,34,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,35,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,36,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,37,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,38,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,39,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,40,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,41,S,donor_S,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,42,S,donor_S,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,43,C,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,44,C,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,45,C,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,46,Ti,metal_center,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,47,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,48,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,49,C,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,50,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,51,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,52,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,53,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,54,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,55,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,56,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,57,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,58,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,59,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,60,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,61,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,62,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,63,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,64,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,65,H,,
catalysts,Ti-thiolfan-star-red.out,Ti-thiolfan-star-red,Ti,red,,,66,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,1,Fe,ferrocene_Fe,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,2,O,phenoxy_O,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,3,N,donor_N,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,4,C,ferrocene_C,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,5,C,ferrocene_C,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,6,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,7,C,ferrocene_C,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,8,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,9,C,ferrocene_C,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,10,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,11,C,ferrocene_C,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,12,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,13,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,14,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,15,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,16,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,17,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,18,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,19,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,20,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,21,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,22,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,23,O,alkoxide_O,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,24,O,phenoxy_O,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,25,N,donor_N,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,26,C,ferrocene_C,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,27,C,ferrocene_C,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,28,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,29,C,ferrocene_C,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,30,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,31,C,ferrocene_C,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,32,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,33,C,ferrocene_C,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,34,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,35,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,36,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,37,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,38,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,39,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,40,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,41,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,42,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,43,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,44,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,45,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,46,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,47,P,donor_P,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,48,P,donor_P,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,49,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,50,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,51,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,52,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,53,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,54,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,55,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,56,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,57,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,58,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,59,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,60,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,61,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,62,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,63,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,64,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,65,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,66,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,67,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,68,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,69,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,70,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,71,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,72,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,73,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,74,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,75,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,76,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,77,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,78,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,79,C,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,80,H,,
catalysts,Y-phosphen-red.out,Y-phosphen-red,Y,red,,,81,C,,
